Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-May-2015,250.50,250.50,238.10,240.40,243.986682812301078579,337759,10201,82408698.00,97495,28.87,12.40,-10.10
4-May-2015,238.25,250.60,236.25,249.35,244.801699470062782970,424956,11837,104029951.00,81194,19.11,14.35,11.10
30-April-2015,238.00,241.20,233.50,235.60,237.150337318744774060,559708,13235,132734941.00,96110,17.17,7.70,-2.40
29-April-2015,231.50,240.00,227.30,237.35,234.534887513865972874,895177,22136,209950237.00,80829,9.03,12.70,5.85
28-April-2015,229.95,230.30,224.25,227.55,227.379545126258978635,304612,8441,69262538.00,45037,14.79,6.05,-2.40
27-April-2015,234.00,235.00,220.70,228.25,226.385023533194960095,342070,8485,77439525.00,49103,14.35,14.30,-5.75
24-April-2015,233.00,236.40,227.00,232.10,231.146171979502925902,349123,10929,80698445.00,66237,18.97,9.40,-0.90
23-April-2015,237.50,243.15,230.75,232.90,238.115291002075730583,312661,10702,74449365.00,43849,14.02,12.40,-4.60
22-April-2015,234.80,241.00,232.15,237.95,236.893855664394764546,274513,10018,65030443.00,48631,17.72,8.85,3.15
21-April-2015,233.00,241.40,225.45,237.60,234.965886924012604438,313223,9537,73596720.00,53751,17.16,15.95,4.60
20-April-2015,244.50,247.80,230.80,233.75,240.387181534354965561,335672,8371,80691246.00,67643,20.15,17.00,-10.75
17-April-2015,245.00,249.35,237.45,244.60,243.525724540371609248,409570,8947,99740831.00,134868,32.93,11.90,-0.40
16-April-2015,252.55,252.70,242.60,244.65,246.972263910924345725,279852,7728,69115682.00,77367,27.65,10.10,-7.90
15-April-2015,259.85,259.85,250.40,251.40,255.443277634273324678,1195472,4789,305375286.00,1057412,88.45,9.45,-8.45
13-April-2015,257.90,260.75,253.20,255.15,256.744873345173764627,317556,10670,81530875.00,104146,32.80,7.55,-2.75
10-April-2015,251.00,257.85,250.00,256.75,255.044953499008995273,262360,7493,66913594.00,77071,29.38,7.85,5.75
9-April-2015,253.00,253.50,248.75,250.70,250.590648402513829827,265730,6884,66589453.00,88444,33.28,4.75,-2.30
8-April-2015,257.50,258.50,249.85,251.15,252.952923628510915156,288956,8428,73092265.00,85986,29.76,8.65,-6.35
7-April-2015,252.25,258.00,251.90,255.40,255.079725773481620067,230904,6342,58898929.00,51934,22.49,6.10,3.15
6-April-2015,255.65,257.15,247.50,252.20,251.827541255430499155,366679,10114,92339871.00,89769,24.48,9.65,-3.45
1-April-2015,261.25,263.90,252.85,255.15,255.902417188898836168,465789,11661,119196531.00,115638,24.83,11.05,-6.10
31-March-2015,265.15,268.90,261.00,263.75,264.595061806857542343,220283,6516,58285794.00,58099,26.37,7.90,-1.40
30-March-2015,275.95,275.95,262.60,266.25,265.428994003908464560,299862,7665,79592069.00,89090,29.71,13.35,-9.70
27-March-2015,271.60,274.40,266.00,271.55,271.079205644272260543,317490,10424,86064937.00,68848,21.69,8.40,-0.05
26-March-2015,258.00,270.60,252.00,266.05,264.886000923218956762,324950,7889,86074706.00,113000,34.77,18.60,8.05
25-March-2015,260.50,261.80,256.35,259.10,258.303106600557793616,206528,4960,53346824.00,68920,33.37,5.45,-1.40
24-March-2015,267.50,267.50,251.85,259.70,259.507312050615049717,348671,7358,90482674.00,88829,25.48,15.65,-7.80
23-March-2015,268.40,270.90,262.20,266.20,265.362479736891327389,256624,6628,68098381.00,78916,30.75,8.70,-2.20
20-March-2015,273.30,273.50,264.60,268.40,267.231805821168913957,247854,5408,66234472.00,81077,32.71,8.90,-4.90
19-March-2015,281.60,282.85,270.10,273.00,276.690970888349852008,273327,5566,75627113.00,76979,28.16,12.75,-8.60
18-March-2015,283.25,284.05,277.10,278.75,279.125236333944115831,205747,3723,57429180.00,74486,36.20,6.95,-4.50
17-March-2015,276.60,285.00,275.95,283.25,280.773200121196112401,257434,6746,72280568.00,70300,27.31,9.05,6.65
16-March-2015,275.00,276.50,269.40,274.15,272.468660180382569625,242152,6866,65978831.00,45381,18.74,7.10,-0.85
13-March-2015,291.85,291.85,276.40,277.65,282.067397056391599140,241880,5967,68226462.00,81278,33.60,15.45,-14.20
12-March-2015,287.15,291.30,283.35,289.75,287.454440224871892671,301505,4784,86668951.00,54055,17.93,7.95,2.60
11-March-2015,295.60,296.95,284.05,285.40,287.331734751350097737,362196,8789,104070405.00,126937,35.05,12.90,-10.20
10-March-2015,288.50,297.00,287.40,294.90,291.995253867336708925,236403,7531,69028554.00,63854,27.01,9.60,6.40
9-March-2015,292.00,296.00,285.15,286.55,289.199778750720618251,320905,7556,92805655.00,54294,16.92,10.85,-5.45
5-March-2015,291.00,293.10,285.00,291.85,289.681565425069960436,331616,7664,96063042.00,65746,19.83,8.10,0.85
4-March-2015,295.70,296.50,284.60,288.80,289.907500027093515979,369092,10175,107002539.00,77263,20.93,11.90,-6.90
3-March-2015,285.20,297.00,283.40,293.20,291.989010628950719849,1159757,26626,338636299.00,138901,11.98,13.60,8.00
2-March-2015,280.00,281.85,268.65,271.95,274.779168088737201365,468800,13450,128816474.00,131446,28.04,13.20,-8.05
28-February-2015,284.25,284.80,270.60,277.95,276.680251947606849248,455174,11213,125937657.00,58299,12.81,14.20,-6.30
27-February-2015,276.50,282.60,272.10,281.70,277.999610499631597568,308087,9637,85648066.00,72026,23.38,10.50,5.20
26-February-2015,272.05,273.85,261.20,270.50,265.807433148281561215,566328,12013,150534192.00,158146,27.92,12.65,-1.55
25-February-2015,269.70,275.10,266.95,271.05,271.439171730619197927,558852,11336,151694324.00,129868,23.24,8.15,1.35
24-February-2015,290.10,290.80,267.80,269.80,276.894422955648247431,534387,12009,147968780.00,138254,25.87,23.00,-20.30
23-February-2015,297.85,297.85,288.00,289.40,293.030696729069732686,301107,7546,88233594.00,91256,30.31,9.85,-8.45
20-February-2015,297.45,299.50,292.75,295.30,294.891890228829625951,942579,5964,277958903.00,718569,76.23,6.75,-2.15
19-February-2015,302.35,302.50,290.50,294.85,295.181164396605353274,866423,7565,255751750.00,552670,63.79,12.00,-7.50
18-February-2015,302.40,304.65,299.95,301.25,302.275298581124405032,375861,4675,113613496.00,239839,63.81,4.70,-1.15
16-February-2015,308.00,310.15,301.00,302.40,304.054646118970290123,229385,9530,69745575.00,70741,30.84,9.15,-5.60
13-February-2015,302.00,310.80,302.00,307.45,308.014004781499080644,235491,6673,72534526.00,41884,17.79,8.80,5.45
12-February-2015,305.00,306.40,301.20,304.95,303.996030358928923697,288943,7372,87837525.00,66828,23.13,5.20,-0.05
11-February-2015,295.00,304.00,293.55,301.20,297.997928151107341858,268842,7062,80114359.00,64820,24.11,10.45,6.20
10-February-2015,292.50,297.40,286.60,294.85,293.381633237390557422,331795,8193,97342559.00,39263,11.83,10.80,2.35
9-February-2015,292.00,297.15,287.10,294.45,294.097595019282055217,416968,11935,122629286.00,131824,31.61,10.05,2.45
6-February-2015,292.95,295.85,285.20,292.90,291.775486044069874780,283822,7892,82812302.00,42174,14.86,10.65,-0.05
5-February-2015,296.75,303.40,290.00,293.10,298.515505936186260318,475979,13567,142087112.00,106259,22.32,13.40,-3.65
4-February-2015,287.00,297.40,284.60,294.30,293.291451774962191427,673789,17281,197616554.00,174130,25.84,12.80,7.30
3-February-2015,285.00,298.55,280.35,285.60,290.080132805694721322,974657,24684,282728632.00,149562,15.35,18.20,0.60
2-February-2015,307.50,308.20,283.70,286.25,295.010777786454177856,589082,14235,173785539.00,176014,29.88,24.50,-21.25
30-January-2015,311.00,314.65,306.00,308.15,310.178978013876023214,264485,5765,82037687.00,59786,22.60,8.65,-2.85
29-January-2015,312.00,313.30,309.00,310.15,310.692583149511559286,139628,3443,43381384.00,38256,27.40,4.30,-1.85
28-January-2015,308.50,316.45,308.25,312.00,311.992210644911589603,246747,7291,76983142.00,58972,23.90,8.20,3.50
27-January-2015,308.20,314.75,307.00,308.15,310.454208534067446662,290600,7092,90217993.00,75428,25.96,7.75,-0.05
23-January-2015,302.20,309.40,300.20,306.15,306.108381526699948923,364158,11077,111471816.00,82430,22.64,9.20,3.95
22-January-2015,304.00,305.00,297.00,300.65,300.638020028142885087,316954,9133,95288423.00,55660,17.56,8.00,-3.35
21-January-2015,311.00,311.95,298.25,300.85,303.463689601348964920,351084,10161,106541246.00,84901,24.18,13.70,-10.15
20-January-2015,311.00,313.75,305.60,309.05,309.746824424078665143,287192,7691,88956810.00,61987,21.58,8.15,-1.95
19-January-2015,319.40,322.30,307.95,308.85,313.232114086551333781,425782,13921,133368596.00,144330,33.90,14.35,-10.55
16-January-2015,316.40,320.75,313.50,319.40,318.717907654515759297,377777,9911,120404295.00,66888,17.71,7.25,3.00
15-January-2015,312.00,317.50,303.50,315.20,312.915697821540853447,493973,13135,154571906.00,84432,17.09,14.00,3.20
14-January-2015,309.00,313.40,306.05,307.50,309.522104934653064495,474238,17472,146787144.00,72225,15.23,7.35,-1.50
13-January-2015,302.40,312.25,301.00,308.45,307.605543998213509161,680664,17248,209376020.00,100717,14.80,11.25,6.05
12-January-2015,294.95,303.80,290.60,300.65,296.426918706351940643,525367,15273,155732921.00,132780,25.27,13.20,5.70
9-January-2015,297.30,300.05,291.25,296.70,294.869189439913416566,517420,14450,152571216.00,109711,21.20,8.80,-0.60
8-January-2015,282.00,297.90,282.00,295.80,290.811550829380113980,722407,19214,210084300.00,154313,21.36,15.90,13.80
7-January-2015,270.70,280.00,269.35,278.55,275.382147054958861403,555561,17362,152991581.00,129277,23.27,10.65,7.85
6-January-2015,270.00,275.80,264.00,268.00,270.664007433354712450,608070,16231,164582663.00,168530,27.72,11.80,-2.00
5-January-2015,265.10,272.00,265.00,271.20,269.553505850200700315,292725,7191,78905050.00,71225,24.33,7.00,6.10
2-January-2015,280.75,280.75,267.10,267.80,273.032067943284517531,596733,13800,162927245.00,168089,28.17,13.65,-12.95
1-January-2015,269.35,278.00,266.00,276.85,274.235864048685268113,435450,10664,119416007.00,79285,18.21,12.00,7.50
31-December-2014,263.70,272.35,260.35,268.30,268.387802534187780399,370454,9252,99425335.00,79008,21.33,12.00,4.60
30-December-2014,270.50,271.35,265.00,267.80,267.641279297832695890,244728,6254,65499315.00,49406,20.19,6.35,-2.70
29-December-2014,265.30,271.50,264.70,270.10,268.474884252466000780,579278,16056,155521594.00,146896,25.36,6.80,4.80
26-December-2014,253.85,264.45,250.20,261.60,258.102492658909765305,452930,8844,116902362.00,105142,23.21,14.25,7.75
24-December-2014,246.00,255.00,244.90,252.85,251.863606580123955474,259448,6976,65345509.00,56367,21.73,10.10,6.85
23-December-2014,248.80,252.50,242.40,246.05,247.336767230806965906,248697,6744,61511912.00,39365,15.83,10.10,-2.75
22-December-2014,253.10,253.70,246.00,247.55,247.876484599428081586,305638,7975,75760473.00,100036,32.73,7.70,-5.55
19-December-2014,260.00,262.50,251.05,252.45,257.563560615264266729,337481,8443,86922808.00,71901,21.31,11.45,-7.55
18-December-2014,247.50,258.40,246.60,257.70,254.105069892015180337,422652,10713,107398016.00,116673,27.60,11.80,10.20
17-December-2014,247.50,249.85,224.00,243.85,238.474060438284275876,637212,18271,151958533.00,56651,8.89,25.85,-3.65
16-December-2014,259.00,260.85,243.80,247.70,252.034126538912318310,399308,11138,100639243.00,68841,17.24,17.05,-11.30
15-December-2014,247.00,259.40,245.45,257.75,253.254082823951383432,450546,9771,114102614.00,110616,24.55,13.95,10.75
12-December-2014,252.40,256.15,247.00,251.15,252.833106399533164753,380434,9764,96186310.00,88759,23.33,9.15,-1.25
11-December-2014,248.80,253.40,244.65,250.70,249.007583414037054146,426457,10194,106191027.00,64446,15.11,8.75,1.90
10-December-2014,243.30,250.80,243.15,247.80,248.307652588489419135,348601,8367,86560296.00,65558,18.81,7.65,4.50
9-December-2014,245.00,250.40,240.70,243.75,245.286969007713127565,393485,8197,96516743.00,62516,15.89,9.70,-1.25
8-December-2014,253.95,255.90,243.55,245.55,247.998961968756541091,234097,5696,58055813.00,58453,24.97,12.35,-8.40
5-December-2014,255.80,258.50,250.10,254.00,254.459519464147961391,478341,9953,121718421.00,107973,22.57,8.40,-1.80
4-December-2014,249.15,256.65,249.15,253.60,253.204419315690406035,702869,14906,177969537.00,176802,25.15,7.50,4.45
3-December-2014,235.00,249.75,235.00,247.05,245.268444356757207954,790689,16611,193931061.00,168991,21.37,14.75,12.05
2-December-2014,237.00,237.90,228.75,232.30,232.622771188586067354,264659,7463,61565710.00,58748,22.20,9.15,-4.70
1-December-2014,231.00,239.45,231.00,236.05,236.404748340529741573,387925,9420,91707312.00,99731,25.71,8.45,5.05
28-November-2014,233.90,236.60,228.15,229.15,232.566798771193396337,341144,7495,79338768.00,91038,26.69,8.45,-4.75
27-November-2014,220.80,233.75,219.00,231.80,228.663894478973252836,539646,16288,123397556.00,115807,21.46,14.75,11.00
26-November-2014,223.00,224.00,219.10,221.25,221.509661250414509093,313624,8197,69470746.00,56233,17.93,4.90,-1.75
25-November-2014,230.00,230.35,215.75,221.95,221.364668353452120848,486527,12266,107699888.00,109015,22.41,14.60,-8.05
24-November-2014,233.55,234.95,229.50,230.60,232.066244564802807231,262180,6342,60843128.00,55691,21.24,5.45,-2.95
21-November-2014,233.00,237.95,230.30,232.60,233.777621667103247366,251958,6736,58902142.00,68274,27.10,7.65,-0.40
20-November-2014,235.15,237.85,227.30,233.70,231.441374388673859303,486238,9231,112535591.00,203349,41.82,10.55,-1.45
19-November-2014,243.00,244.40,232.25,236.80,237.507923944523394074,389137,10247,92423121.00,117938,30.31,12.15,-6.20
18-November-2014,237.00,244.50,237.00,242.10,241.231186382524493919,524620,10776,126554705.00,156801,29.89,7.50,5.10
17-November-2014,241.90,241.90,228.70,235.40,233.189082204893510053,849329,18737,198054250.00,249715,29.40,13.20,-6.50
14-November-2014,254.00,254.60,240.45,241.90,247.560701309236421890,1176029,22432,291138564.00,481632,40.95,14.15,-12.10
13-November-2014,251.00,258.70,251.00,253.85,254.733114028628652214,543232,10440,138379179.00,233678,43.02,7.70,2.85
12-November-2014,247.50,254.25,247.50,250.65,251.569512669617236515,246732,5824,62070249.00,60960,24.71,6.75,3.15
11-November-2014,250.50,255.70,246.70,248.50,250.455139484816247094,198337,5957,49674521.00,70766,35.68,9.00,-2.00
10-November-2014,255.00,255.00,246.75,249.85,250.481025761072725743,273397,9210,68480761.00,87998,32.19,8.25,-5.15
7-November-2014,259.00,260.50,252.65,253.10,255.216150617410220804,254207,4939,64877732.00,136571,53.72,7.85,-5.90
5-November-2014,263.00,266.40,257.00,259.05,262.021386048546819584,347376,8664,91019941.00,85941,24.74,9.40,-3.95
3-November-2014,262.10,266.55,261.00,261.90,263.475306619128139924,457734,11048,120601606.00,175499,38.34,5.55,-0.20
31-October-2014,259.25,262.65,257.00,259.60,259.796158189682725703,375448,8834,97539948.00,115340,30.72,5.65,0.35
30-October-2014,253.00,258.80,248.80,257.00,253.674048684220288306,269574,6939,68383928.00,44811,16.62,10.00,4.00
29-October-2014,254.50,258.50,253.00,254.35,255.355566269333289000,180453,5102,46079678.00,50064,27.74,5.50,-0.15
28-October-2014,257.45,257.85,252.00,253.00,253.899868379892224970,169427,4942,43017493.00,42899,25.32,5.85,-4.45
27-October-2014,257.25,262.65,254.55,255.55,258.159198084979054458,334200,7914,86276804.00,64950,19.43,8.10,-1.70
23-October-2014,256.00,257.45,254.55,255.50,256.238834126656921904,80043,2414,20510125.00,36024,45.01,2.90,-0.50
22-October-2014,263.10,263.70,253.50,255.05,257.066150735804131237,439723,17474,113037899.00,84443,19.20,10.20,-8.05
21-October-2014,247.65,261.80,247.30,260.50,256.501962954763486089,948570,24570,243310067.00,175646,18.52,14.50,12.85
20-October-2014,231.45,246.90,231.05,244.75,240.816302875861491197,942987,20535,227086643.00,291502,30.91,15.85,13.30
17-October-2014,227.00,231.40,225.45,229.70,228.602206760667446585,406025,9375,92818211.00,145394,35.81,5.95,2.70
16-October-2014,224.25,227.85,223.00,224.25,225.066540403343217211,543309,7210,122280677.00,370960,68.28,4.85,0.00
14-October-2014,223.10,227.90,223.10,225.00,225.453265289849294314,188115,5002,42411141.00,40198,21.37,4.80,1.90
13-October-2014,222.50,224.25,220.15,222.95,222.511847187434162784,213595,4833,47527418.00,53455,25.03,4.10,0.45
10-October-2014,224.00,230.00,221.00,223.85,225.298514668311162012,283775,7501,63934086.00,50097,17.65,9.00,-0.15
9-October-2014,227.50,229.50,226.40,227.45,227.900908084365730636,219473,5370,50018096.00,54438,24.80,3.10,-0.05
8-October-2014,223.05,226.80,217.70,225.40,221.690772947133841032,352702,9555,78190779.00,58936,16.71,9.10,2.35
7-October-2014,232.00,234.15,222.40,224.30,228.851790228220129107,390062,10658,89266387.00,113730,29.16,11.75,-7.70
1-October-2014,230.00,233.55,227.85,228.90,231.143524466694725649,361144,9522,83476097.00,78239,21.66,5.70,-1.10
30-September-2014,229.75,233.80,226.40,228.20,230.426196900993128772,431364,10194,99397566.00,103382,23.97,7.40,-1.55
29-September-2014,220.00,231.20,220.00,228.70,227.720507872089601548,553919,16495,126138716.00,132066,23.84,11.20,8.70
26-September-2014,214.50,221.40,208.45,219.05,215.873770964806498627,405501,8803,87537030.00,67279,16.59,12.95,4.55
25-September-2014,216.25,218.65,209.80,214.75,213.673747301397535832,374731,8046,80070177.00,95365,25.45,8.85,-1.50
24-September-2014,220.00,220.90,211.85,215.25,216.077190020938499245,308045,6810,66561498.00,64260,20.86,9.05,-4.75
23-September-2014,223.10,226.80,217.60,218.75,222.273784211716806152,419995,11860,93353878.00,106561,25.37,9.20,-4.35
22-September-2014,215.00,224.50,209.20,220.95,218.702838992868727956,621488,13284,135921190.00,123532,19.88,15.30,5.95
19-September-2014,223.15,224.30,213.55,216.00,219.376903826337066437,529854,9884,116237730.00,157448,29.72,10.75,-7.15
18-September-2014,214.00,223.50,211.60,221.80,219.034578342267152343,593811,12917,130065142.00,109546,18.45,11.90,7.80
17-September-2014,215.25,217.55,206.85,213.45,213.224117180502010488,506842,12967,108070938.00,88416,17.44,10.70,-1.80
16-September-2014,221.20,224.75,200.80,211.30,214.243794627677660659,802893,16486,172014843.00,127326,15.86,23.95,-9.90
15-September-2014,224.00,225.95,216.55,220.45,221.151318063347904815,460031,9998,101736462.00,126818,27.57,9.40,-3.55
12-September-2014,231.00,232.00,225.20,226.15,227.387203486159578357,402047,8169,91420343.00,108967,27.10,6.80,-4.85
11-September-2014,226.00,232.80,223.00,229.60,228.593411413682299871,875423,15412,200115930.00,253786,28.99,9.80,3.60
10-September-2014,224.50,230.00,222.75,225.40,226.377458884499752381,599713,12621,135761505.00,158685,26.46,7.25,0.90
9-September-2014,222.00,228.80,220.10,224.20,224.690151624321408201,825791,19404,185547105.00,154384,18.70,8.70,2.20
8-September-2014,218.20,223.75,214.95,217.90,218.996792207587420227,887838,20704,194433674.00,259279,29.20,8.80,-0.30
5-September-2014,224.70,233.90,208.75,216.45,221.198951690888960520,1427060,35282,315664176.00,224697,15.75,25.15,-8.25
